event,i,id,name,status,mother1,mother2,px,py,pz,E,m,pT,eta,phi,charge,isFinal
686,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
686,3,13,mu-,21,1,0,0,0,6999.999918,6999.999918,0,0,55.59851446,0,-1,0
686,4,-13,mu+,21,2,0,0,0,-6999.999699,6999.999699,0,0,-55.59851443,0,1,0
686,5,-24,W-,22,3,4,-9.742891846,0.1666577107,6999.520476,7000.026251,83.58033332,9.74431713,7.270060331,3.124488752,-1,0
686,6,24,W+,22,3,4,9.742891846,-0.1666577107,-6999.520257,6999.973365,79.04643484,9.74431713,-7.270060299,-0.01710390113,1,0
686,7,-24,W-,51,5,0,-9.743626266,0.1667446486,6999.519745,7000.025521,83.58033332,9.745052929,7.269984719,3.124481121,-1,0
686,8,22,gamma,1,5,0,0.0007346816386,-8.694232657e-05,0.0005428316849,0.000917595944,0,0.0007398081361,0.6800936912,-0.1177923069,0,1
686,9,24,W+,52,6,6,9.742891585,-0.1666577063,-6999.520069,6999.973177,79.04643484,9.744316868,-7.270060299,-0.01710390113,1,0
686,10,-24,W-,51,7,0,-9.743626265,0.1667446427,6999.519745,7000.025521,83.58033332,9.745052928,7.269984719,3.124481122,-1,0
686,11,22,gamma,1,7,0,-1.677922607e-09,5.913452928e-09,2.439733883e-09,6.613369128e-09,0,6.146897576e-09,0.3871600778,1.84727593,0,1
686,12,24,W+,52,9,9,9.742891585,-0.1666577063,-6999.520069,6999.973177,79.04643484,9.744316868,-7.270060299,-0.01710390113,1,0
686,13,22,gamma,1,1,0,0,0,8.24652725e-05,8.24652725e-05,0,0,37.34171575,0,0,1
686,14,22,gamma,1,2,0,0,0,-0.0003014577496,0.0003014577496,0,0,-38.63796835,0,0,1
686,15,11,e-,23,10,0,-3.952358478,9.075388284,6886.563463,6886.570577,0.000511,9.898677186,7.238074034,1.981529337,-1,0
686,16,-12,nu_ebar,23,10,0,-5.791267786,-8.908643641,112.9562823,113.4549445,0,10.62556888,3.059089678,-2.147222792,0,0
686,17,11,e-,51,15,0,-3.70880061,8.492706042,6458.222609,6458.229258,0.000511,9.267214138,7.239774306,1.982538644,-1,0
686,18,22,gamma,51,15,0,-0.2435626449,0.5826748942,428.3409471,428.3414126,0,0.6315321008,7.212673714,1.966729635,0,0
686,19,-12,nu_ebar,1,16,16,-5.79126301,-8.908636294,112.9561892,113.4548509,0,10.62556012,3.059089678,-2.147222792,0,1
686,20,11,e-,1,17,0,-3.70655435,8.487565671,6454.312091,6454.318736,0.000511,9.261604405,7.239774127,1.982538502,-1,1
686,21,22,gamma,1,17,0,-0.002243512503,0.005134113367,3.905739197,3.905743216,0,0.005602898215,7.240066032,1.982771476,0,1
686,22,22,gamma,1,18,18,-0.2435622265,0.5826738831,428.3402096,428.3406751,0,0.6315310065,7.212673725,1.966729641,0,1
686,23,-15,tau+,1,12,0,33.57359024,14.89170999,-5820.533039,5820.649187,1.77682,36.72804089,-5.758763738,0.4174807596,1,1
686,24,16,nu_tau,1,12,0,-23.83069865,-15.0583677,-1178.98703,1179.32399,0,28.18965477,-4.426745914,-2.578054441,0,1
687,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
687,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
687,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
687,3,13,mu-,21,1,0,0,0,6999.999972,6999.999972,0,0,55.59851446,0,-1,0
687,4,-13,mu+,21,2,0,0,0,-6999.999494,6999.999494,0,0,-55.5985144,0,1,0
687,5,-24,W-,22,3,4,-234.9603385,-1077.614683,-2600.143769,11174.02173,10811.17728,1102.932349,-1.592960481,-1.785473898,-1,0
687,6,24,W+,22,3,4,234.9603385,1077.614683,2600.144247,2825.977737,94.55314532,1102.932349,1.59296065,1.356118755,1,0
687,7,22,gamma,1,1,0,0,0,2.755842615e-05,2.755842615e-05,0,0,36.24564682,0,0,1
687,8,22,gamma,1,2,0,0,0,-0.0005056463551,0.0005056463551,0,0,-39.155176,0,0,1
687,9,13,mu-,1,5,0,-3560.312537,-3317.397111,1829.987243,5199.019357,0.10566,4866.307528,0.3677099454,-2.391499047,-1,1
687,10,-14,nu_mubar,1,5,0,3325.352198,2239.782428,-4430.131012,5975.002373,0,4009.313229,-0.953679317,0.5927510935,0,1
687,11,-11,e+,1,6,0,100.1408539,474.1873417,1263.203558,1352.98376,0.000511,484.6460828,1.686054416,1.362670262,1,1
687,12,12,nu_e,1,6,0,134.8194846,603.4273412,1336.940689,1472.993977,0,618.3048193,1.51393494,1.3509835,0,1
688,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
688,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
688,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
688,3,13,mu-,21,6,0,0,0,1.351805551,1.351805551,0,0,47.04629018,0,-1,0
688,4,-13,mu+,21,7,7,0,0,-6999.999958,6999.999958,0,0,-55.59851446,0,1,0
688,5,23,Z0,22,3,4,0,0,-6998.648152,7001.351764,194.5521915,0,-55.59832133,0,0,0
688,6,13,mu-,41,10,0,-1.164153218e-09,-3.492459655e-10,6999.497398,6999.497398,0,1.215411642e-09,30.07492382,-2.850135859,-1,0
688,7,-13,mu+,42,11,11,7.803464541e-10,2.969500201e-10,-6999.999958,6999.999958,0,8.349370652e-10,-30.45047737,0.3636154083,1,0
688,8,23,Z0,44,5,5,-871.3128856,-330.6115432,-6936.321395,7001.349526,194.5521915,931.9281823,-2.70490084,-2.77893449,0,0
688,9,22,gamma,43,6,0,871.3128856,330.6115432,6935.818835,6998.14783,0,931.9281824,2.704829029,0.3626581634,0,0
688,10,13,mu-,41,1,0,1.387778781e-17,1.387778781e-17,6999.99999,6999.99999,0,1.962615573e-17,48.01648113,0.7853981634,-1,0
688,11,-13,mu+,42,2,0,0,-6.938893904e-18,-6999.999958,6999.999958,0,6.938893904e-18,-49.05620189,-1.570796327,1,0
688,12,23,Z0,44,8,8,-871.3136843,-330.611076,-6936.309134,7001.337456,194.5521915,931.9287634,-2.70489847,-2.778935263,0,0
688,13,22,gamma,1,9,9,871.1417297,330.711656,6935.84774,6998.1599,0,931.8036879,2.704965567,0.3628237783,0,1
688,14,22,gamma,1,10,0,0.171954584,-0.1005800491,0.4614265927,0.5025925046,0,0.1992102538,1.576750286,-0.5292590849,0,1
688,15,22,gamma,1,1,0,0,0,9.509507436e-06,9.509507436e-06,0,0,35.18163056,0,0,1
688,16,22,gamma,1,2,0,0,0,-4.199569958e-05,4.199569958e-05,0,0,-36.6669057,0,0,1
688,17,12,nu_e,1,12,0,-300.0254967,-171.483847,-2014.017714,2043.450357,0,345.5748956,-2.463105036,-2.622344267,0,1
688,18,-12,nu_ebar,1,12,0,-571.2881876,-159.127229,-4922.29142,4957.8871,0,593.0359755,-2.813030795,-2.869937318,0,1
689,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
689,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
689,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
689,3,13,mu-,21,1,0,0,0,6999.999953,6999.999953,0,0,55.59851446,0,-1,0
689,4,-13,mu+,21,2,0,0,0,-6999.989719,6999.989719,0,0,-55.598513,0,1,0
689,5,-24,W-,22,3,4,-1.898486279,0.4704923892,6999.534821,7000.015886,82.04185104,1.955917493,8.875886783,2.898662081,-1,0
689,6,24,W+,22,3,4,1.898486279,-0.4704923892,-6999.524586,6999.973786,79.27640636,1.955917493,-8.87588532,-0.2429305725,1,0
689,7,-24,W-,51,5,0,-2.066775822,0.3657098752,6998.547651,6999.028825,82.04185104,2.098882087,8.805200268,2.966458425,-1,0
689,8,22,gamma,1,5,0,0.1682922582,0.1047818412,0.9771610812,0.9970683512,0,0.1982461057,2.298424223,0.556884805,0,1
689,9,24,W+,52,6,6,1.898483564,-0.4704917164,-6999.514578,6999.963778,79.27640636,1.955914696,-8.87588532,-0.2429305725,1,0
689,10,-24,W-,51,7,0,-2.067127369,0.3654274219,6998.544988,6999.026162,82.04185104,2.099179069,8.805058402,2.966620101,-1,0
689,11,22,gamma,1,7,0,0.0003515521318,0.0002824519714,0.002643883188,0.002682067547,0,0.0004509634326,2.468960261,0.6768365879,0,1
689,12,24,W+,52,9,9,1.898483559,-0.4704917151,-6999.514558,6999.963759,79.27640636,1.955914691,-8.87588532,-0.2429305725,1,0
689,13,-24,W-,51,10,0,-2.067127427,0.3654274578,6998.544988,6999.026162,82.04185104,2.099179131,8.805058372,2.966620088,-1,0
689,14,22,gamma,1,10,0,5.740163042e-08,-3.590187668e-08,1.188898052e-07,1.368162187e-07,0,6.770444538e-08,1.3288766,-0.5589231827,0,1
689,15,24,W+,52,12,12,1.898483559,-0.4704917151,-6999.514558,6999.963759,79.27640636,1.955914691,-8.87588532,-0.2429305725,1,0
689,16,22,gamma,1,1,0,0,0,4.670135695e-05,4.670135695e-05,0,0,36.7731117,0,0,1
689,17,22,gamma,1,2,0,0,0,-0.0102813678,0.0102813678,0,0,-42.16742707,0,0,1
689,18,15,tau-,1,13,0,26.32676488,-10.07233177,5892.100796,5892.168488,1.77682,28.18777069,6.035632566,-0.3654074209,-1,1
689,19,-16,nu_taubar,1,13,0,-28.39389231,10.43775923,1106.444192,1106.857674,0,30.25161051,4.292691314,2.789320284,0,1
689,20,-15,tau+,1,15,0,15.53454639,8.712327336,-6681.936299,6681.960273,1.77682,17.81086127,-6.620503592,0.5111242437,1,1
689,21,16,nu_tau,1,15,0,-13.63606283,-9.182819051,-317.5782591,318.0034858,0,16.43978027,-3.65483669,-2.548928136,0,1
690,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
690,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
690,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
690,3,13,mu-,21,7,0,0,0,5868.657675,5868.657675,0,0,55.42223025,0,-1,0
690,4,-13,mu+,21,8,8,0,0,-6999.997162,6999.997162,0,0,-55.59851406,0,1,0
690,5,-24,W-,22,3,4,5893.918164,2004.333514,963.2104291,6299.867126,70.1948564,6225.401525,0.1541118563,0.3277995431,-1,0
690,6,24,W+,22,3,4,-5893.918164,-2004.333514,-2094.549917,6568.787711,78.79396011,6225.401525,-0.3304075611,-2.81379311,1,0
690,7,13,mu-,41,1,0,0,3.552713679e-15,6999.999995,6999.999995,0,3.552713679e-15,42.81787727,1.570796327,-1,0
690,8,-13,mu+,42,2,0,-1.33226763e-15,7.105427358e-15,-6999.997162,6999.997162,0,7.229248576e-15,-42.1074535,1.756144277,1,0
690,9,-24,W-,44,5,5,5898.394147,1976.590852,967.6688472,6295.972937,70.1948564,6220.768836,0.1549339449,0.3233456511,-1,0
690,10,24,W+,44,6,6,-5891.160846,-2021.423689,-2098.096526,6572.6819,78.79396011,6228.316774,-0.3307979819,-2.811052732,1,0
690,11,22,gamma,1,7,0,-7.233301371,44.83283675,1130.430512,1131.34232,0,45.41259627,3.908114706,1.730757248,0,1
690,12,24,W+,51,10,0,-5891.160726,-2021.423648,-2098.096485,6572.681768,78.79396011,6228.316648,-0.3307979822,-2.811052732,1,0
690,13,22,gamma,1,10,0,-0.0001192841609,-4.031733482e-05,-4.091554254e-05,0.0001323944113,0,0.0001259134565,-0.3194868144,-2.815653349,0,1
690,14,-24,W-,52,9,9,5898.394147,1976.590852,967.6688472,6295.972937,70.1948564,6220.768836,0.1549339449,0.3233456511,-1,0
690,15,24,W+,51,12,0,-5891.160726,-2021.423648,-2098.096485,6572.681768,78.79396011,6228.316648,-0.3307979822,-2.811052732,1,0
690,16,22,gamma,1,12,0,-7.004305584e-09,-3.9320087e-09,-3.675721774e-09,8.833567779e-09,0,8.032495822e-09,-0.4429762406,-2.630061824,0,1
690,17,-24,W-,52,14,14,5898.394147,1976.590852,967.6688472,6295.972937,70.1948564,6220.768836,0.1549339449,0.3233456511,-1,0
690,18,22,gamma,1,1,0,0,0,5.132018487e-06,5.132018487e-06,0,0,34.56483753,0,0,1
690,19,22,gamma,1,2,0,0,0,-0.002837570342,0.002837570342,0,0,-40.88004193,0,0,1
690,20,13,mu-,1,17,0,3727.345029,1271.930453,638.8865885,3989.872696,0.10566,3938.389016,0.1615170981,0.3288522959,-1,1
690,21,-14,nu_mubar,1,17,0,2171.049118,704.6603985,328.7822587,2306.100241,0,2282.542563,0.1435486084,0.3138441741,0,1
690,22,-13,mu+,1,15,0,-4077.077632,-1395.350655,-1489.784102,4559.498015,0.10566,4309.241867,-0.3391776187,-2.811845083,1,1
690,23,14,nu_mu,1,15,0,-1814.083094,-626.0729932,-608.3123835,2013.183753,0,1919.079171,-0.3118997264,-2.809273528,0,1
691,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
691,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
691,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
691,3,13,mu-,21,7,7,0,0,6999.999546,6999.999546,0,0,55.5985144,0,-1,0
691,4,-13,mu+,21,8,0,0,0,-6991.732934,6991.732934,0,0,-55.59733276,0,1,0
691,5,-24,W-,22,3,4,6619.324293,-901.5031974,-2071.158973,6994.583073,79.56605505,6680.431282,-0.3052702294,-0.1353598275,-1,0
691,6,24,W+,22,3,4,-6619.324293,901.5031974,2079.425585,6997.149407,89.03335367,6680.431282,0.3064519579,3.006232826,1,0
691,7,13,mu-,42,1,0,3.724451303e-13,-4.253486452e-12,6999.999546,6999.999546,0,4.269761395e-12,35.72627571,-1.48345677,-1,0
691,8,-13,mu+,41,2,0,-3.72465947e-13,4.253486452e-12,-6999.999685,6999.999685,0,4.269763211e-12,-35.72627531,1.65814074,1,0
691,9,-24,W-,44,5,5,6619.250147,-900.6563904,-2071.349619,6994.460268,79.56605505,6680.243591,-0.305305808,-0.135235722,-1,0
691,10,24,W+,44,6,6,-6619.364514,901.9625489,2079.51159,6997.272212,89.03335367,6680.533138,0.3064597187,3.006165508,1,0
691,11,22,gamma,1,8,0,0.114367662,-1.306158457,-8.162109942,8.266750788,0,1.311155931,-2.52813045,-1.483458745,0,1
691,12,24,W+,51,10,0,-6619.364512,901.9625485,2079.511589,6997.272209,89.03335367,6680.533136,0.3064597187,3.006165508,1,0
691,13,22,gamma,1,10,0,-2.027796048e-06,4.423798925e-07,7.250446359e-07,2.198487322e-06,0,2.075489528e-06,0.342595417,2.926800007,0,1
691,14,-24,W-,52,9,9,6619.250147,-900.6563904,-2071.349619,6994.460268,79.56605505,6680.243591,-0.305305808,-0.135235722,-1,0
691,15,-24,W-,51,14,0,6619.250147,-900.6563904,-2071.349619,6994.460268,79.56605505,6680.243591,-0.305305808,-0.135235722,-1,0
691,16,22,gamma,1,14,0,2.048060002e-07,-3.261271583e-08,-6.757615679e-08,2.181183714e-07,0,2.07386323e-07,-0.3203398081,-0.1579113274,0,1
691,17,24,W+,52,12,12,-6619.364512,901.9625485,2079.511589,6997.272209,89.03335367,6680.533136,0.3064597187,3.006165508,1,0
691,18,22,gamma,1,1,0,0,0,0.0004544085127,0.0004544085127,0,0,39.04833508,0,0,1
691,19,22,gamma,1,2,0,0,0,-0.0003151513342,0.0003151513342,0,0,-38.68239143,0,0,1
691,20,11,e-,1,15,0,2449.253738,-298.8668445,-746.5133845,2577.876548,0.000511,2467.420772,-0.2981127953,-0.1214233544,-1,1
691,21,-12,nu_ebar,1,15,0,4169.996408,-601.7895459,-1324.836235,4416.58372,0,4213.19602,-0.3094850492,-0.1433246432,0,1
691,22,-11,e+,1,17,0,-1006.530205,108.6953851,330.8186401,1065.062774,0.000511,1012.382211,0.3212198758,3.034019343,1,1
691,23,12,nu_e,1,17,0,-5612.834307,793.2671633,1748.692949,5932.209435,0,5668.613742,0.3037924404,3.001191594,0,1
692,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
692,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
692,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
692,3,13,mu-,21,1,0,0,0,6999.999974,6999.999974,0,0,55.59851446,0,-1,0
692,4,-13,mu+,21,2,0,0,0,-6999.99989,6999.99989,0,0,-55.59851445,0,1,0
692,5,-24,W-,22,3,4,586.0810073,1800.90763,-2079.681137,11185.9851,10826.56131,1893.874135,-0.9490746284,1.256169714,-1,0
692,6,24,W+,22,3,4,-586.0810073,-1800.90763,2079.68122,2814.014765,82.73983634,1893.874135,0.9490746579,-1.88542294,1,0
692,7,22,gamma,1,1,0,0,0,2.648174814e-05,2.648174814e-05,0,0,36.20579423,0,0,1
692,8,22,gamma,1,2,0,0,0,-0.0001095070966,0.0001095070966,0,0,-37.62532784,0,0,1
692,9,15,tau-,23,5,0,2670.899729,3595.833339,3012.603495,5398.10205,1.77682,4479.254711,0.6300486559,0.9319344484,-1,0
692,10,-16,nu_taubar,23,5,0,-2084.818722,-1794.925709,-5092.284633,5787.883049,0,2751.041149,-1.374962213,-2.430775516,0,0
692,11,15,tau-,1,9,0,2670.698727,3595.572374,3012.384327,5397.706446,1.77682,4478.925361,0.6300490898,0.9319357323,-1,1
692,12,22,gamma,1,9,0,0.2009931716,0.2609575196,0.2191464383,0.3956289215,0,0.3293889526,0.6240176534,0.9144831885,0,1
692,13,-16,nu_taubar,1,10,10,-2084.818713,-1794.925702,-5092.284611,5787.883024,0,2751.041138,-1.374962213,-2.430775516,0,1
692,14,-15,tau+,23,6,0,-257.173676,-666.2655975,800.74829,1072.96278,1.77682,714.176551,0.9645452854,-1.939169458,1,0
692,15,16,nu_tau,23,6,0,-328.9073313,-1134.642033,1278.93293,1741.051985,0,1181.352011,0.9385922816,-1.852940858,0,0
692,16,-15,tau+,1,14,0,-257.1726634,-666.263099,800.7453589,1072.958798,1.77682,714.1738555,0.9645453703,-1.939169395,1,1
692,17,22,gamma,1,14,0,-0.001073052506,-0.002707189649,0.003166366522,0.004301882661,0,0.002912098466,0.9417866481,-1.948170677,0,1
692,18,16,nu_tau,1,15,15,-328.9072708,-1134.641824,1278.932695,1741.051665,0,1181.351794,0.9385922816,-1.852940858,0,1
693,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
693,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
693,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
693,3,13,mu-,21,7,0,0,0,6999.019331,6999.019331,0,0,55.59837436,0,-1,0
693,4,-13,mu+,21,8,8,0,0,-6999.999691,6999.999691,0,0,-55.59851442,0,1,0
693,5,-24,W-,22,3,4,-23.2557953,-33.53833428,6998.426859,6999.021724,81.61462904,40.81239862,5.837610428,-2.177085342,-1,0
693,6,24,W+,22,3,4,23.2557953,33.53833428,-6999.40722,6999.997298,81.21016801,40.81239862,-5.837750499,0.9645073119,1,0
693,7,13,mu-,41,1,0,-1.110223025e-16,1.387778781e-16,6999.999948,6999.999948,0,1.777223989e-16,45.8131215,2.245537269,-1,0
693,8,-13,mu+,42,2,0,0,-8.326672685e-17,-6999.999691,6999.999691,0,8.326672685e-17,-46.57129521,-1.570796327,1,0
693,9,-24,W-,44,5,5,-23.92660556,-33.12319947,6999.208245,6999.803329,81.61462904,40.86109148,5.836529713,-2.196366576,-1,0
693,10,24,W+,44,6,6,23.25576702,33.53835178,-6998.62555,6999.215694,81.21016801,40.81239689,-5.83763886,0.9645081257,1,0
693,11,22,gamma,1,7,0,0.6708385466,-0.4151523127,-0.5824388781,0.9806175835,0,0.7889079783,-0.6837487704,-0.5541687948,0,1
693,12,-24,W-,51,9,0,-23.92661114,-33.12316306,6999.208125,6999.803208,81.61462904,40.86106523,5.836530338,-2.196367208,-1,0
693,13,22,gamma,1,9,0,5.58418968e-06,-3.639142384e-05,0.0001175679996,0.0001231980253,0,3.681737231e-05,1.877855804,-1.418536011,0,1
693,14,24,W+,52,10,10,23.25576701,33.53835177,-6998.625547,6999.215691,81.21016801,40.81239687,-5.83763886,0.9645081257,1,0
693,15,-24,W-,51,12,0,-23.92661115,-33.12316299,6999.208125,6999.803208,81.61462904,40.86106518,5.836530339,-2.19636721,-1,0
693,16,22,gamma,1,12,0,8.857908551e-09,-7.241934412e-08,7.590287184e-08,1.052818593e-07,0,7.295905664e-08,0.909618709,-1.449086757,0,1
693,17,24,W+,52,14,14,23.25576701,33.53835177,-6998.625547,6999.215691,81.21016801,40.81239687,-5.83763886,0.9645081257,1,0
693,18,22,gamma,1,1,0,0,0,5.164833146e-05,5.164833146e-05,0,0,36.87379637,0,0,1
693,19,22,gamma,1,2,0,0,0,-0.0003085231892,0.0003085231892,0,0,-38.66113549,0,0,1
693,20,15,tau-,1,15,0,-33.89832238,-22.04444209,6765.088219,6765.209297,1.77682,40.4357971,5.812971234,-2.564999039,-1,1
693,21,-16,nu_taubar,1,15,0,9.971711229,-11.0787209,234.1199056,234.5939114,0,14.90547153,3.448264021,-0.8379382186,0,1
693,22,-15,tau+,23,17,0,-8.442266438,52.87908492,-4346.43739,4346.767605,1.77682,53.54875801,-5.089704319,1.729112529,1,0
693,23,16,nu_tau,23,17,0,31.69803345,-19.34073315,-2652.188157,2652.448086,0,37.13259058,-4.961841444,-0.5478534209,0,0
693,24,-15,tau+,1,22,0,-8.442266436,52.8790849,-4346.437389,4346.767604,1.77682,53.548758,-5.089704319,1.729112529,1,1
693,25,22,gamma,1,22,0,-2.23369818e-09,1.262613445e-08,-1.166294579e-06,1.16636506e-06,0,1.282219477e-08,-5.203586736,1.745895305,0,1
693,26,16,nu_tau,1,23,23,31.69803345,-19.34073315,-2652.188157,2652.448086,0,37.13259058,-4.961841444,-0.5478534209,0,1
694,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
694,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
694,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
694,3,13,mu-,21,6,6,0,0,6999.999991,6999.999991,0,0,55.59851447,0,-1,0
694,4,-13,mu+,21,7,0,0,0,-0.2966052379,0.2966052379,0,0,-45.52949585,0,1,0
694,5,23,Z0,22,3,4,0,0,6999.703385,7000.296596,91.13148002,0,55.59847209,0,0,0
694,6,13,mu-,42,1,0,-1.03955955e-09,-1.990422049e-09,6999.999991,6999.999991,0,2.24554314e-09,29.46113102,-2.052109412,-1,0
694,7,-13,mu+,41,2,0,1.28056854e-09,-1.979060471e-09,-6999.999978,6999.999978,0,2.357230607e-09,-29.41259098,-0.9964914966,1,0
694,8,23,Z0,44,5,5,26.84785494,51.4017794,6999.46316,7000.296596,91.13148002,57.99094964,5.486466117,1.089457502,0,0
694,9,22,gamma,1,7,0,-26.84785494,-51.40177941,-6999.463147,6999.703372,0,57.99094965,-5.486466115,-2.052135152,0,1
694,10,22,gamma,1,1,0,0,0,9.473796126e-06,9.473796126e-06,0,0,35.17786817,0,0,1
694,11,22,gamma,1,2,0,0,0,-2.236757518e-05,2.236757518e-05,0,0,-36.03695086,0,0,1
694,12,14,nu_mu,1,8,0,-20.05265672,32.40313259,5150.958054,5151.099003,0,38.10606308,5.599725463,2.124960453,0,1
694,13,-14,nu_mubar,1,8,0,46.90051166,18.99864681,1848.505107,1849.197592,0,50.60243645,4.291467287,0.3848814368,0,1
695,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
695,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
695,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
695,3,13,mu-,21,7,7,0,0,6999.99994,6999.99994,0,0,55.59851446,0,-1,0
695,4,-13,mu+,21,8,0,0,0,-6981.380004,6981.380004,0,0,-55.59585092,0,1,0
695,5,-24,W-,22,3,4,1050.646641,2072.000396,284.0340879,2341.842293,80.65951817,2323.153892,0.1219597119,1.101509726,-1,0
695,6,24,W+,22,3,4,-1050.646641,-2072.000396,-265.4141521,11639.53765,11402.25188,2323.153892,-0.1140002537,-2.040082928,1,0
695,7,13,mu-,42,1,0,-1.727062937e-12,-9.627576514e-13,6999.99994,6999.99994,0,1.977283157e-12,36.49610996,-2.633044837,-1,0
695,8,-13,mu+,41,2,0,1.727118448e-12,9.62785407e-13,-6999.99996,6999.99996,0,1.977345158e-12,-36.4960786,0.5085464075,1,0
695,9,-24,W-,44,5,5,1050.695119,2072.02742,284.0854118,2341.894178,80.65951817,2323.199919,0.1219792361,1.101496375,-1,0
695,10,24,W+,44,6,6,-1050.366183,-2071.844053,-265.4692847,11639.48576,11402.25188,2322.887621,-0.1140368462,-2.040005683,1,0
695,11,22,gamma,1,8,0,-0.3289363751,-0.1833669931,-18.61614702,18.61995576,0,0.3765934054,-4.593867969,-2.6330444,0,1
695,12,-24,W-,51,9,0,1050.695119,2072.02742,284.0854118,2341.894178,80.65951817,2323.199919,0.1219792361,1.101496375,-1,0
695,13,22,gamma,1,9,0,8.982067257e-12,1.80213996e-11,2.925061806e-12,2.034709715e-11,0,2.01357487e-11,0.1447609737,1.108420572,0,1
695,14,24,W+,52,10,10,-1050.366183,-2071.844053,-265.4692847,11639.48576,11402.25188,2322.887621,-0.1140368462,-2.040005683,1,0
695,15,22,gamma,1,1,0,0,0,6.038519814e-05,6.038519814e-05,0,0,37.03008249,0,0,1
695,16,22,gamma,1,2,0,0,0,-4.041540387e-05,4.041540387e-05,0,0,-36.62854948,0,0,1
695,17,13,mu-,23,12,0,922.9709624,1771.521064,261.6250896,2014.59921,0.10566,1997.539055,0.1306021095,1.090486435,-1,0
695,18,-14,nu_mubar,23,12,0,127.7241571,300.5063564,22.46032214,327.2949688,0,326.5233996,0.06873212687,1.168900437,0,0
695,19,13,mu-,1,17,0,922.8786748,1771.340625,261.5977998,2014.394717,0.10566,1997.336391,0.1306017391,1.09048567,-1,1
695,20,22,gamma,1,17,0,0.09288881079,0.1818536984,0.0273955218,0.2060330396,0,0.2042035719,0.1337586855,1.098555071,0,1
695,21,-14,nu_mubar,1,18,18,127.7235558,300.5049418,22.46021642,327.2934282,0,326.5218627,0.06873212687,1.168900437,0,1
695,22,-11,e+,23,14,0,-3039.325675,2964.364029,-3349.754614,5407.939592,0.000511,4245.580603,-0.724054068,2.368679771,1,0
695,23,12,nu_e,23,14,0,1988.959492,-5036.208083,3084.285329,6231.546173,0,5414.734685,0.5425913819,-1.194666577,0,0
695,24,-11,e+,1,22,0,-3039.275142,2964.314744,-3349.698924,5407.849681,0.000511,4245.510015,-0.7240540686,2.368679771,1,1
695,25,22,gamma,1,22,0,-0.05053300264,0.04928562175,-0.055690414,0.08991150693,0,0.07058793712,-0.7240170613,2.368690314,0,1
695,26,12,nu_e,1,23,23,1988.959492,-5036.208083,3084.285329,6231.546173,0,5414.734685,0.5425913819,-1.194666577,0,1
696,0,90,system,11,0,0,0,0,0,14000,14000,0,inf,0,0,0
696,1,13,mu-,4,0,0,0,0,6999.999999,7000,0.10566,0,55.59851447,0,-1,0
696,2,-13,mu+,4,0,0,0,0,-6999.999999,7000,0.10566,0,-55.59851447,0,1,0
696,3,13,mu-,21,10,0,0,0,6999.898902,6999.898902,0,0,55.59850003,0,-1,0
696,4,-13,mu+,21,11,11,0,0,-6999.943286,6999.943286,0,0,-55.59850637,0,1,0
